number,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5907,3YcAj110g4uErXbaH9C2Xk,Hideki Taniuchi,DEATH NOTE Original Soundtrack Ⅲ,L no Shiso,36,156000,False,0.673,0.497,2,-7.745,1,0.0452,0.0851,0.222,0.0945,0.224,109.963,4,anime
5908,2kjyC4yM3rCd0wFeRpC5Vk,Musicality;mellowthemanic,Blue Bird (Naruto) [Trap Remix],Blue Bird (Naruto) - Trap Remix,38,189080,False,0.632,0.511,11,-12.663,0,0.0326,0.098,0.878,0.101,0.447,153.028,4,anime
5909,01fJsWEBJydtBvCkvJLgkI,luvbyrd,path of the wind (my neighbor totoro lofi),path of the wind (my neighbor totoro lofi),42,92837,False,0.653,0.439,5,-13.914,0,0.0511,0.964,0.897,0.157,0.684,148.04,4,anime
5910,161KlKBv120k9vQG7jKIsa,TK from Ling tosite sigure,flowering,white silence (album version),44,418213,False,0.36,0.355,0,-11.509,1,0.0289,0.941,0.427,0.28,0.224,170.09,4,anime
5911,1calxl7TPBgr0E11lI9uD8,JUNNA,Here,Here,51,263693,False,0.594,0.801,7,-4.14,1,0.0459,0.483,0.0,0.196,0.594,108.071,3,anime
5912,3D5B8RSPVvh7jBzxgEUJZH,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),"D.V.M.N. -Theme From ""DEVILMAN crybaby""-",43,214493,False,0.51,0.844,7,-7.975,1,0.0563,0.0346,0.936,0.116,0.416,99.928,3,anime
5913,3zQB2MTEfUSVoq58x2mGSC,Musicality,Enemy (Drill Remix),Enemy - Drill Remix,32,158839,False,0.66,0.489,7,-11.3,1,0.0758,0.0349,0.434,0.114,0.304,77.028,4,anime
5914,3hZcM1k594IRqVdEmADsew,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,Zeek's Plan,40,227000,False,0.515,0.488,7,-14.085,0,0.0323,0.191,0.941,0.078,0.0344,132.015,4,anime
5915,1WnKw9yOKxYJP1SImJjaLJ,Samuel Kim,Nirvana: Epic Collection,Something In The Way,38,226581,False,0.239,0.419,1,-9.635,1,0.0314,0.188,0.188,0.112,0.0379,102.709,4,anime
5916,1ezwbmmrYZVfXVLEoiqLnk,佐々木恵梨,TVアニメ『シュタインズ・ゲート ゼロ』オリジナル・サウンドトラック,GATE OF STEINER,43,254773,False,0.409,0.612,2,-6.437,0,0.0361,0.199,9.36e-06,0.144,0.367,147.886,4,anime
5917,5a3Q6vyaCNMtpQ5a1wnofp,Rei Yasuda,Will,Mirror,52,236586,False,0.517,0.916,6,-3.831,0,0.0684,0.000929,0.0,0.208,0.471,127.03,4,anime
5918,6Wg8f0n0KsKJNhwWOYjjYo,Celestial Alignment,Precious Moments,Heading Home,56,181636,False,0.724,0.112,11,-24.477,0,0.0349,0.658,0.853,0.116,0.157,109.948,4,anime
5919,31JTXeMPpFFgJeYpGP5xxE,Samuel Kim,Raiden Shogun Theme (Judgement of Euthymia),Raiden Shogun Theme (Judgement of Euthymia),42,235864,False,0.263,0.586,7,-9.08,1,0.0421,0.209,0.89,0.191,0.125,144.009,4,anime
5920,5cfw9eSnw5oIRZlYfHyXBv,Rustage;CG5,Love (Gaara Rap) [feat. Cg5],Love (Gaara Rap) [feat. Cg5],36,222651,False,0.753,0.677,3,-6.916,0,0.124,0.296,0.0,0.1,0.334,139.997,4,anime
5921,0essQdYYWaolOQq1MfVZ2o,LiSA,NEW ME,NEW ME,53,261238,False,0.274,0.719,8,-5.459,1,0.173,0.00386,2.03e-06,0.0715,0.281,185.038,4,anime
5922,4CoTazwZS0VXFHgqgmVT85,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.3 Finare,Uragirimonono Requiem - Diavolo Ver.,50,224426,False,0.374,0.92,1,-4.584,0,0.232,0.0264,0.0,0.153,0.365,167.946,4,anime
5923,3QrRKBM0VEI2aVIW29Fkp2,Aimer,星の消えた夜に,Blind to you (Remaster for 星の消えた夜に 2022),48,281560,False,0.502,0.488,10,-8.125,0,0.0304,0.145,8.06e-06,0.102,0.42,81.01,4,anime
5924,6tymkf3mb3JJxqd7wRS05t,Rustage;Shwabadi,Change the World (Obito Rap) [feat. Shwabadi],Change the World (Obito Rap) [feat. Shwabadi],36,194346,False,0.696,0.562,4,-8.789,0,0.114,0.591,0.0,0.332,0.368,110.176,4,anime
5925,7mMshfkGDVQTjn03tvSlwI,いとうかなこ,STEINS;GATE SYMPHONIC REUNION,Hacking to the Gate - symphonic ver.,47,258360,False,0.416,0.614,9,-7.044,0,0.0392,0.727,0.156,0.274,0.301,80.371,4,anime
5926,0lZ1SU9lES6W7y10LCMS9o,Rustage;Shofu;Shwabadi;Connor Quest!;Breeton Boi;954mari;PE$O PETE;Shao Dow;Lex Bratcher;Louverture;Khantrast,Supernova,Supernova,45,325714,True,0.834,0.889,9,-4.504,0,0.294,0.461,0.0,0.0906,0.749,140.078,4,anime
5927,1yn5VIHdxIlVMPRdQzR2sm,Evan Call,VIOLET EVERGARDEN: Automemories,Across the Violet Sky,46,164986,False,0.307,0.233,11,-15.382,1,0.0452,0.977,0.798,0.0871,0.128,83.851,4,anime
5928,6e5GvWg3K0qdhx3y9Si2mn,ドリーミング,それいけ!アンパンマン ベストヒット'13,ドレミファアンパンマン,33,213000,False,0.802,0.678,0,-4.893,1,0.0307,0.448,2.64e-05,0.273,0.966,125.007,4,anime
5929,6fmJ51HRXJx6YVhzv5aSAW,Rustage;Fabvl,Bleed Gray (Akatsuki Rap),Bleed Gray (Akatsuki Rap),42,206896,True,0.662,0.728,1,-8.928,1,0.407,0.442,0.0,0.121,0.386,145.059,4,anime
5930,4CcLHdPVxsePAnX7NzfgxT,Jake Eaw,"Spring 2021 Anime Piano, Vol. 2",Hands Up To The Sky,45,80419,False,0.51,0.269,4,-18.953,1,0.0404,0.957,0.955,0.111,0.26,98.006,4,anime
5931,38gqeaSyRwk64S9Xf1xDzD,Otaku,Anime Lofi Vol. 1,The Hero (One Punch Man),52,101151,False,0.744,0.158,10,-11.529,0,0.043,0.231,0.852,0.104,0.112,140.19,4,anime
5932,1f5BjEw9fvPClahjx7fQlr,Rustage;Ben Schuller,Tangled in the Web (Spider-Man Rap),Tangled in the Web (Spider-Man Rap),42,219375,False,0.79,0.772,6,-5.235,0,0.263,0.382,0.0,0.0805,0.39,128.006,4,anime
5933,4G9X7CZFiwfG2P99sIaaK2,Kato,Anime & Chill,A Cruel Angel's Thesis (Evangelion),45,110598,False,0.732,0.151,0,-15.732,0,0.0368,0.856,0.929,0.11,0.339,90.009,4,anime
5934,6RUX5K6qWYa4a37L3BGeRP,Ricardo Silva,La Última Batalla,"La Última Batalla - Ultimatte Battle, Ultra Instinct Goku - Jiren",33,160496,False,0.339,0.551,7,-9.123,0,0.0345,0.00925,0.000654,0.461,0.424,82.935,4,anime
5935,2eLA6GJ3yhP49zZEXbBXdw,WANDS,カナリア鳴いた頃に,Brand New Love [WANDS 第 5 期 ver.],32,295653,False,0.61,0.854,10,-5.48,0,0.0395,0.0106,0.0,0.187,0.578,112.012,4,anime
5936,3NbcxD3uC4aDsv87lwK1WM,Taku Iwasaki,JOJO'S BIZARRE ADVENTURE -O.S.T Battle Tendency [Musik],Overdrive,51,226706,False,0.576,0.822,1,-8.456,1,0.11,0.000909,0.537,0.11,0.193,134.981,4,anime
5937,1lac210B4urs5UEVea8uym,IA,Scrambled eggs,Reason for singing,0,295866,False,0.414,0.919,4,-2.475,1,0.069,0.00182,0.000136,0.387,0.643,148.116,4,anime
5938,620KT2uyy5Pd9vjaPGdPzH,[Alexandros],I Wanna Go To Hawaii,Cat 2,32,241173,True,0.554,0.896,4,-4.492,0,0.0817,0.00128,8.34e-06,0.0353,0.519,97.472,4,anime
5939,0pA3eltAK1kFvoaN7nV50a,WANDS,BURN THE SECRET,David Bowieのように,32,231813,False,0.537,0.902,1,-4.965,0,0.0596,0.0213,0.0,0.364,0.499,129.963,4,anime
5940,2thHnIotLjnGEx3cX0REWm,Keyblade,R.I.P. (Rekt in Pieces),R.I.P. (Rekt in Pieces),32,243753,False,0.771,0.861,10,-7.818,0,0.107,0.307,0.0,0.326,0.426,124.0,4,anime
5941,2cQYIGCDgr9BAyCnMNehf9,神崎エルザ,ELZA,ピルグリム,33,245386,False,0.548,0.9,8,-2.564,1,0.0448,0.168,0.0,0.127,0.635,97.227,4,anime
5942,19kiEGUN1df3omU4ChyjEX,[Alexandros],Schwarzenegger,Kill Me If You Can,32,260506,True,0.47,0.975,10,-3.54,1,0.167,0.000228,0.0507,0.0821,0.309,127.911,4,anime
5943,2yX6TLbc6SThvhc8MW05d6,Keyblade,Y No Fue,Y No Fue,32,213618,False,0.671,0.849,4,-7.664,0,0.224,0.547,0.0,0.0806,0.528,84.968,4,anime
5944,1NTc3kvnPUJyos2ptyoGYP,Gabriela Vega,Shaman King,Omokage,33,226640,False,0.725,0.794,8,-7.101,1,0.039,0.0218,0.00353,0.213,0.506,105.055,4,anime
5945,099IISrQlAmu9XOofoIcBo,神崎エルザ,ELZA,Disorder,33,244866,False,0.597,0.915,1,-4.59,1,0.0666,0.00273,0.0,0.304,0.584,99.012,4,anime
5946,5ioKuIXp2eoTHxOZEK4NQD,Miliyah,M BEST,勇者たち,33,375560,False,0.546,0.807,0,-5.803,1,0.132,0.593,0.0,0.809,0.615,88.027,4,anime
5947,3zNEpL8Gtj0di7V3Ztyyit,Nattalia Sarria,Anime Music Collection,"Mi Mañana (From ""Digimon Tamers"")",33,88032,False,0.538,0.871,4,-3.951,0,0.0742,0.228,0.0,0.259,0.654,160.813,4,anime
5948,0y3hNPRcultXlWcmlpvwXH,Doblecero,Rap Garou Cósmico,Rap Garou Cósmico,33,268387,False,0.518,0.69,1,-9.981,0,0.0618,0.0375,1.86e-06,0.0955,0.192,92.986,4,anime
5949,1JVPMVBBTEeFjLR9YZWfeM,Mrs. GREEN APPLE,Mrs. GREEN APPLE,FACTORY,34,212746,False,0.607,0.713,10,-5.04,1,0.0378,0.0509,2.21e-05,0.0919,0.708,130.001,4,anime
5950,2OjsjNXWHp8gywp569pWpF,照井順政,TVアニメ『呪術廻戦』オリジナル・サウンドトラック,呪術師・伏黒恵,35,214160,False,0.417,0.774,4,-6.03,0,0.0509,0.0199,0.928,0.266,0.28,92.041,4,anime
5951,4EkbGJChszyxhEP0bIwBSZ,Shoko Nakagawa,しょこたん☆べすと――(°∀°)――!!,空色デイズ,56,252173,False,0.382,0.949,11,-2.985,0,0.121,0.000375,9.62e-06,0.196,0.543,174.132,4,anime
5952,0Nn9gfz60CyzqnFXiAphMs,Eve,レーゾンデートル,レーゾンデートル,53,222489,False,0.533,0.795,2,-3.319,0,0.044,8.95e-05,0.0,0.112,0.629,152.078,4,anime
5953,2FwKDwQyIKK1YgLAg9wjnV,Torby Brand,Your Lie in April - Music of the Heart,Spring's Melody,42,147079,False,0.392,0.309,0,-13.233,1,0.0342,0.852,0.939,0.0758,0.136,113.039,3,anime
5954,493sx38WWl4MY9kuvEmIVP,DOES,INNOCENCE,KNOW KNOW KNOW,47,201453,False,0.42,0.936,1,-3.776,0,0.0811,0.000208,4.54e-06,0.359,0.674,160.032,4,anime
5955,32ZbPcbfWlATM4UGtxGUS8,Kenma,"Unravel (From ""Tokyo Ghoul"") [Lofi Remix]","Unravel (From ""Tokyo Ghoul"") - Lofi Remix",44,95502,False,0.568,0.0961,7,-29.214,0,0.0496,0.812,0.944,0.135,0.344,67.021,4,anime
5956,47ltbGJTejvcljxYfzAlUZ,JUNNA,コノユビトマレ,コノユビトマレ,49,299200,False,0.472,0.924,7,-3.632,0,0.218,0.0225,0.0,0.111,0.441,144.812,4,anime
5957,0bzJSr8vU8yO6Fzy5XJS53,大原ゆい子,オンリー,オンリー,44,230400,False,0.565,0.812,9,-4.613,0,0.0431,0.00188,2.68e-05,0.149,0.68,150.105,4,anime
5958,2lPuTPwMUBRpNfNrA7sfuT,佐々木恵梨,Period,Ring of Fortune,50,261399,False,0.53,0.787,1,-4.505,1,0.057,0.347,0.0,0.179,0.784,158.095,4,anime
5959,6p7LCmClblM4MBjn4zaCW7,Kijugo,Kiss of Death but is it okay if it's lofi?,Kiss of Death but is it okay if it's lofi?,44,184000,False,0.808,0.331,10,-13.345,1,0.0401,0.612,0.894,0.103,0.305,119.937,4,anime
5960,5RbMlPFL4gVyEHW2lEOuzG,Sukima Switch,夏雲ノイズ,奏(かなで),62,328626,False,0.519,0.666,10,-6.163,1,0.0262,0.553,0.000169,0.0948,0.461,149.839,4,anime
5961,4GQjav2jvs9tmbC0KkYtCj,KANA-BOON,きらりらり,きらりらり,52,222900,False,0.385,0.932,0,-2.27,1,0.0405,0.00378,0.00782,0.314,0.725,177.093,4,anime
5962,4cXlM7IelyGNnaOiROPZqn,Kiro Akiyama,アイデンティティ,アイデンティティ,50,269813,False,0.264,0.889,8,-3.494,1,0.0589,9.8e-06,0.0396,0.0857,0.492,118.977,4,anime
5963,6zoNHckACUOGj2bERXgmnw,Reol,極彩色,MONSTER,55,201933,False,0.488,0.968,6,-1.55,0,0.25,0.0295,0.0,0.215,0.359,163.988,4,anime
5964,3Uuf5AEoI5KoDqYPcITpWT,Jisatsu,Melancholy,Melancholy,53,166588,False,0.48,0.0419,1,-29.08,1,0.0356,0.981,0.905,0.365,0.107,85.008,4,anime
5965,4DPovSJonVPid3EDSxL9K8,Belle,Belle (Original Motion Picture Soundtrack),歌よ,52,239263,False,0.314,0.277,4,-12.458,0,0.0364,0.467,0.0216,0.157,0.161,87.004,3,anime
5966,5vaJU5vIRhx6d6lgyYR1Bb,Haruka Tomatsu,Resolution,Resolution,52,290233,False,0.529,0.981,7,-1.278,1,0.131,0.15,0.0,0.401,0.501,97.583,4,anime
5967,1UmSXM9l5MVLOfEbeE67p8,Kijugo,Departure but is it okay if it's lofi?,Departure but is it okay if it's lofi?,43,106666,False,0.797,0.348,10,-12.885,0,0.042,0.955,0.937,0.162,0.364,126.026,4,anime
5968,0f5hcKLCRgpdVV424X4XDQ,LiSA,白銀,白銀,51,264666,False,0.485,0.888,11,-3.326,1,0.0489,0.00277,1.16e-06,0.373,0.282,142.983,4,anime
5969,1WyTIRXPtJzYun8Fsc6Or1,CIVILIAN,灯命,正解不正解,43,250853,False,0.47,0.865,5,-3.558,0,0.0646,0.000119,0.000298,0.113,0.483,102.914,4,anime
5970,7IMfLo4f2PqKhp839YQVlY,Rustage;Shwabadi;Lex Bratcher;DizzyEight;Shofu;PE$O PETE;Connor Quest!,7 Warlords,7 Warlords,42,250124,True,0.86,0.879,2,-2.903,1,0.226,0.156,8.8e-06,0.172,0.401,120.024,4,anime
5971,6c4xolpf2xHorBYtLzh7ql,Kijugo,Next To You but is it okay if it's lofi?,Next To You but is it okay if it's lofi?,42,156000,False,0.779,0.257,4,-15.347,0,0.0791,0.84,0.91,0.378,0.54,79.999,4,anime
5972,0LeJHys2xfHTJFGnZA1Is5,Kijugo,Crossing Field but is it okay if it's lofi?,Crossing Field but is it okay if it's lofi?,45,135967,False,0.749,0.424,2,-15.792,0,0.197,0.874,0.891,0.175,0.155,120.072,4,anime
5973,7rDUb2QJruqrf7DOCkIrhc,Rustage,Shinobi No Kami (Hashirama Rap),Shinobi No Kami (Hashirama Rap),33,181476,False,0.616,0.841,2,-5.028,0,0.327,0.444,0.0,0.122,0.672,79.55,4,anime
5974,6BnhDyXqw9v5eOuiflRoXa,DIALOGUE+,Omoide Shiritori,Omoide Shiritori,47,263253,False,0.488,0.96,6,-2.629,1,0.0654,0.189,0.000103,0.34,0.788,172.06,4,anime
5975,43eyBUg4SynpNIgh8mXdIS,Jisatsu;Elijah Lee,Rainy City,out my window,54,150066,False,0.53,0.0858,10,-22.967,1,0.0293,0.935,0.943,0.119,0.0386,63.973,4,anime
5976,2N1pcj1jkiRtDjpMwo0k4H,LiSA,明け星 / 白銀,白銀,46,264666,False,0.485,0.888,11,-3.326,1,0.0489,0.00277,1.16e-06,0.373,0.282,142.983,4,anime
5977,4OUm3nSOz6jjta1S20avFi,Daddyphatsnaps;PE$O PETE,I AM HIM (Yujiro),I AM HIM (Yujiro),49,187000,False,0.583,0.705,1,-11.583,1,0.507,0.135,0.0,0.148,0.696,165.362,4,anime
5978,0JdPsU2Qu89dXOwqlWPTgg,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Eren Zahyo,45,383120,False,0.11,0.547,6,-9.361,0,0.043,0.00304,0.893,0.0629,0.0542,72.947,4,anime
5979,2BRcPW3G9mgY0a5MUjlsJ0,Daddyphatsnaps,The GOAT (Whitebeard),The GOAT (Whitebeard),51,261269,False,0.706,0.614,10,-10.284,0,0.299,0.294,0.0,0.16,0.558,82.84,4,anime
5980,3ozivYJGJGq6TSzdy8m64X,Capcom Sound Team,デビル メイ クライ 3 オリジナル・サウンドトラック,"""DEVILS NEVER CRY""(スタッフロール)",55,319906,False,0.264,0.951,7,-7.356,1,0.146,0.000894,0.0442,0.127,0.159,149.99,4,anime
5981,2M5GEutcYF836KEjZbNaed,Kato,Avatar Vibes,Avatar: the Last Airbender,44,94356,False,0.741,0.127,9,-13.375,0,0.046,0.893,0.892,0.106,0.229,86.091,4,anime
5982,3pCpOaXuWTVc085Jyd0iLE,Fabvl,Moonwalker,Moonwalker,57,233240,True,0.522,0.718,1,-5.59,1,0.0458,0.000447,0.0,0.363,0.58,141.042,4,anime
5983,13kn1edTUChfFQTbBhenIM,Zarcort,Destiny Epic Rap,Destiny Epic Rap,33,175104,False,0.562,0.781,9,-5.982,1,0.236,0.544,0.0,0.253,0.611,81.941,4,anime
5984,2ef63hE4nNmmQKs8lTYDQd,Macaroni Empitsu,LiKE,働く女,34,217786,False,0.743,0.505,1,-5.147,1,0.0453,0.566,1.73e-06,0.048,0.752,95.046,4,anime
5985,391sYYvLJu1ewPZoAiVDFf,Anime Piano Dreamers,Anime Piano For Sleep,"Loneliness (from ""Naruto Shippuden"") - Piano Lullaby",40,90117,False,0.379,0.0138,2,-25.238,0,0.0467,0.991,0.948,0.106,0.378,65.14,4,anime
5986,5lQo8f9bI3j9w8FTuf1Ii5,Macaroni Empitsu,愛を知らずに魔法は使えない,カーペット夜想曲,34,248593,False,0.616,0.864,4,-5.424,1,0.0551,0.00437,0.0,0.194,0.658,122.081,4,anime
5987,74yVdY65i6G2ZYBKC6o9sB,WANDS,BURN THE SECRET,アイリメンバーU,32,207893,False,0.572,0.841,7,-5.571,1,0.0408,0.027,0.0,0.126,0.595,132.945,4,anime
5988,6jZBvlt3xG6gdPh1vFMBhs,Sayuri,About a Voyage (My Hero Academia Ending Theme Song) [World Edition],航海の唄,48,284133,False,0.359,0.949,6,-0.413,0,0.0841,0.0124,0.00511,0.0352,0.302,180.025,4,anime
5989,6LYbBPbqniyxHneyE8VJsZ,Miliyah,M BEST,20-CRY-,33,249573,False,0.52,0.575,8,-5.649,1,0.0405,0.309,0.0,0.111,0.522,147.917,4,anime
5990,3jkDtDzZKCmWtDccH7UUsq,ENHYPEN,BORDER : DAY ONE,Outro : Cross the Line,50,115433,False,0.39,0.488,5,-9.482,1,0.0346,0.158,0.689,0.117,0.436,159.819,3,anime
5991,4XDWamFICuIG7PSXNkrPrp,Zarcort;Kronno Zomber,Flow en Cuarentena,Mi perro vive mejor que tú (feat. Kronno Zomber),33,148687,False,0.635,0.64,9,-6.926,1,0.399,0.533,0.0,0.282,0.534,171.949,4,anime
5992,2NWnY6uTdoJsu2tk5Y8yTj,T.M.Revolution,B☆E☆S☆T,魔弾 〜Der Freischutz〜,34,279946,False,0.598,0.994,11,-2.426,0,0.158,0.0264,2.06e-06,0.27,0.644,143.975,4,anime
5993,1J9PiQCLHsSAdo9IXr8HwH,Keyblade,Epitafio,Epitafio,32,281597,False,0.531,0.939,7,-3.632,0,0.337,0.303,0.0,0.264,0.812,169.683,4,anime
5994,33Kr3DsPbAK9TG2kjCaaVN,Keyblade,Soy el Origen (Assassin's Creed: Origins Rap),Soy el Origen (Assassin's Creed: Origins Rap),32,212971,False,0.485,0.742,8,-7.319,1,0.192,0.138,0.0,0.146,0.374,88.788,4,anime
5995,1WLrDCDhR7P7ySlWIihkNz,Laharl Square;omar1up,"Ángeles y Demonios (From ""Dragon Ball Super"")","Ángeles y Demonios (From ""Dragon Ball Super"")",32,287921,False,0.506,0.658,0,-5.649,1,0.0376,0.328,0.0,0.089,0.805,157.938,4,anime
5996,6AkgUeyAQrfkyqUflI6Mai,Kballero Rap,Baki. Convictos Condenados Rap,Baki. Convictos Condenados Rap,33,162262,False,0.71,0.86,2,-8.416,1,0.454,0.342,0.0,0.0355,0.781,98.045,4,anime
5997,35v3wgsNYfAZj02N4cKuxJ,DeGoBooM,Hacha Suculenta,Hacha Suculenta,32,141710,False,0.771,0.692,1,-6.558,0,0.0635,0.339,0.0,0.632,0.767,115.038,4,anime
5998,1Tv2ZJbnp5IN9QOtphIUQE,Doblecero,Buda vs Hajun,Buda vs Hajun,33,229503,False,0.81,0.965,3,-5.174,0,0.232,0.187,0.0,0.0928,0.349,114.987,4,anime
5999,6y7oe8iNHTsQNF21FH17Zi,Keyblade,Cuestión de Fe (Outlast 2 Rap),Cuestión de Fe (Outlast 2 Rap),32,201257,True,0.64,0.803,3,-7.962,0,0.331,0.45,8.15e-05,0.171,0.668,107.974,3,anime
6000,0mJUxFpEI1eAOIIfnNoZ4G,Cradle Of Filth,Lovecraft & Witch Hearts,Hallowed Be Thy Name,51,430733,False,0.428,0.972,2,-1.998,0,0.0666,7.16e-05,0.0736,0.0787,0.225,118.306,4,black-metal
6001,7v9HNMlAe2UBaEhvaCk5wX,Make Them Suffer,Doomswitch,Doomswitch,58,275205,True,0.25,0.952,9,-4.059,0,0.209,2.45e-05,0.0135,0.0892,0.126,143.022,3,black-metal
6002,3wBHF6evf55iEzyMtReJSH,Behemoth,I Loved You at Your Darkest,Bartzabel,47,301285,False,0.468,0.913,6,-5.67,1,0.072,0.0265,0.0769,0.0787,0.187,109.003,4,black-metal
6003,5FBToB2y0ie4fq3WjfsFFE,Sadness,I Want to Be There,I Want to Be with You,41,355474,False,0.144,0.466,5,-6.715,1,0.0522,0.686,0.423,0.0764,0.0737,87.29,4,black-metal
6004,6WuqJLVZcyJklg7lIozAO8,Cradle Of Filth,Nymphetamine Special Edition,Nymphetamine Fix,54,302360,False,0.462,0.905,0,-3.825,0,0.0438,0.00066,0.0402,0.0839,0.253,122.925,3,black-metal
6005,4ar1c2LuEYvcyRfPB8lFPC,ORM,Intet • Altet,Fra dyden,26,1478618,False,0.174,0.664,6,-12.485,0,0.0789,0.00128,0.264,0.0543,0.0371,127.958,3,black-metal
6006,5wWRdIjndDOh1j4OXAPpdD,Mayhem,Deathcrush,Deathcrush,51,212986,False,0.219,0.908,7,-8.505,1,0.1,1.92e-06,0.933,0.319,0.208,121.476,3,black-metal
6007,0Jt4oMpZKEFRrHYBNglgzt,Dissection,Reinkaos,Maha-Kali,40,366333,False,0.571,0.853,1,-4.733,0,0.0303,3.37e-05,0.126,0.0919,0.648,109.019,4,black-metal
6008,4CyEtLfXTjday5wQ6yHJQG,Rotting Christ,Rituals,Devadevam,36,318248,False,0.387,0.809,2,-5.499,1,0.0526,5.03e-05,0.831,0.0832,0.0706,115.975,4,black-metal
6009,2FsDybzWgntIa8M3Y7AenT,Behemoth,The Satanist,O Father O Satan O Sun!,49,433440,True,0.261,0.92,1,-4.151,1,0.064,0.000382,2.78e-05,0.157,0.183,84.013,4,black-metal
6010,5JxyDHWj4XMRgvuRzWd9JK,Dimmu Borgir,Abrahadabra,Gateways,49,310026,False,0.172,0.943,10,-4.377,0,0.107,0.000224,0.000132,0.168,0.15,165.144,5,black-metal
6011,07zQA8UkyxpmnRhPjHOVOB,Behemoth,The Satanist,Blow Your Trumpets Gabriel,47,265440,True,0.175,0.945,6,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,4,black-metal
6012,7IZ7SwZfnXMKKwMIGdE6o8,Avhath,FELO DE SE / HALLOWED GROUND,HALLOWED GROUND,31,170101,False,0.134,0.899,4,-6.426,0,0.0699,1.83e-05,0.9,0.23,0.118,90.559,4,black-metal
6013,50dpeks48j0zMECIKVAGUG,Alcest,Les voyages de l'âme,Autre temps,44,350320,False,0.24,0.548,1,-8.378,0,0.0325,0.00607,0.875,0.0941,0.128,127.337,4,black-metal
6014,1eD8fNbyfyXWrTLokilmEM,Alcest,Souvenirs d'un autre monde,Souvenirs d'un autre monde,42,368626,False,0.354,0.704,6,-6.957,1,0.0438,0.00617,0.897,0.111,0.245,128.001,4,black-metal
6015,3P4Vcz7MhJngRf8WUAaoA0,Rotting Christ,Kata Ton Daimona Eaytoy (Do What Thou Wilt),Χ Ξ Σ - 666,46,348053,False,0.39,0.758,3,-6.329,1,0.0312,0.00114,0.829,0.0978,0.0993,84.003,4,black-metal
6016,5DFnmcshyxsonqTvanqZPY,Alcest,Spiritual Instinct,Sapphire,49,300503,False,0.402,0.76,8,-8.138,0,0.0386,1.05e-05,0.85,0.0791,0.199,74.999,4,black-metal
6017,4AP3a7eEOlz5sTJiWnv2C6,Mayhem,De Mysteriis Dom Sathanas,Freezing Moon,56,383053,False,0.168,0.974,4,-9.116,1,0.112,3.05e-05,0.641,0.0752,0.0943,93.424,4,black-metal
6018,5hmek3mrSYvfSElBsPNbxo,Morbid Angel,Altars of Madness,Immortal Rites,48,243520,False,0.19,0.934,1,-7.796,1,0.056,8.08e-06,0.107,0.363,0.36,98.424,3,black-metal
6019,3jmkqJcTvtyuAk0YHTMkc7,Behemoth,Evangelion,Ov Fire and the Void,49,267320,False,0.471,0.973,1,-4.35,1,0.0806,2.29e-05,0.621,0.0243,0.152,130.034,4,black-metal
6020,40KkV9bemT9yBfJjpSERrz,End It,Unpleasant Living,Hatekeeper,31,61412,False,0.346,0.992,6,-4.339,1,0.204,0.00722,0.0,0.308,0.357,141.893,4,black-metal
6021,57wRFUIAiZfURSiep1assa,Shemhamforash,Apophis,Apophis,47,428000,False,0.265,0.983,11,-7.109,1,0.139,5.64e-06,0.765,0.04,0.106,120.087,4,black-metal
6022,7AjkuLsNPcM6avZGqjF8cB,I AM,Eternal Steel,Manic Cure,26,206320,False,0.449,0.994,0,-2.41,1,0.125,0.000223,0.535,0.108,0.0992,119.98,3,black-metal
6023,0bKs1y9PTFBddM9qj0JGvb,Dimmu Borgir,Puritanical Euphoric Misanthropia,Puritania,54,186488,False,0.303,0.969,8,-2.466,1,0.162,9.03e-05,0.844,0.417,0.163,109.384,5,black-metal
6024,2j85ShNko7d2pvJewzaM4B,Avhath,FELO DE SE / HALLOWED GROUND,FELO DE SE,25,366586,False,0.273,0.899,10,-6.02,0,0.185,7.5e-05,0.937,0.309,0.0369,142.966,4,black-metal
6025,2rRR9o5zjuSUwrspfyXKPr,I AM,Eternal Steel,Heaven on Earth,27,209346,False,0.185,0.937,5,-2.979,1,0.0799,8.28e-05,0.862,0.125,0.0599,80.13,4,black-metal
6026,5v3TSHYm8BzbON2u6QBEG7,Burzum,Filosofem,Dunkelheit,52,425066,False,0.295,0.545,4,-9.214,0,0.0442,1.5e-06,0.891,0.585,0.438,54.669,4,black-metal
6027,2vBI49IdIk4DkM3SqmCJn4,Avhath,The Annual Horrors,The Annual Horrors,26,138837,False,0.338,0.944,0,-7.518,1,0.0547,0.00012,0.946,0.161,0.115,93.53,4,black-metal
6028,3Y0mO23hXne5SPDjHQIXpI,Eshtadur,MOTHER GRAY,Burning Heart - Survivor Cover,25,273871,False,0.427,0.921,11,-4.639,0,0.0608,0.00163,2.45e-05,0.0839,0.397,99.959,4,black-metal
